"t_local","slope","lwr","upr"
8.04790619765494,0.951786972428859,0.336865699551545,1.56670824530617
8.14246231155779,0.973457886346301,0.360654755260661,1.58626101743194
8.23701842546064,0.994398595111564,0.383525326905946,1.60527186331718
8.33157453936348,1.01458865699557,0.40546321910509,1.62371409488605
8.42613065326633,1.03400910017604,0.426457671271421,1.64156052908066
8.52068676716918,1.05264489728588,0.446502926983199,1.65878686758856
8.61524288107203,1.07048338220917,0.465596920153511,1.67536984426483
8.70979899497488,1.08751621601145,0.483742295710111,1.69129013631279
8.80435510887772,1.10373679246351,0.500944294844475,1.70652929008255
8.89891122278057,1.11914078305105,0.517210784883485,1.72107078121861
8.99346733668342,1.13372502483583,0.53255117556329,1.73489887410837
9.08802345058626,1.1474904949513,0.54697787690956,1.74800311299304
9.18257956448911,1.16044055929917,0.560504842746301,1.76037627585204
9.27713567839196,1.17258026543283,0.573146868721384,1.77201366214428
9.37169179229481,1.18391636104291,0.584919414847261,1.78291330723855
9.46624790619765,1.19445860973946,0.595839130598103,1.79307808888081
9.5608040201005,1.20421983238486,0.605923846168282,1.80251581860143
9.65536013400335,1.21321520200918,0.615192191424542,1.81123821259382
9.7499162479062,1.22146290538499,0.623664142900164,1.81926166786982
9.84447236180904,1.22898196583604,0.631360194863141,1.82660373680895
9.93902847571189,1.23579287142053,0.63830188041125,1.83328386242982
10.0335845896147,1.2419174201844,0.644511846546731,1.83932299382207
10.1281407035176,1.2473794946301,0.650014350670148,1.84474463859005
10.2226968174204,1.25220369174146,0.654835013462191,1.84957237002073
10.3172529313233,1.25641607068617,0.659000905014882,1.85383123635746
10.4118090452261,1.2600430732088,0.662540775554188,1.85754537086341
10.506365159129,1.2631114229582,0.665484783616796,1.8607380622996
10.6009212730318,1.26564793569248,0.667864600276136,1.86343127110883
10.6954773869347,1.26767920372714,0.669712039804633,1.86564636764964
10.7900335008375,1.26923164211943,0.671059515905399,1.86740376833345
10.8845896147404,1.27033122738827,0.671939780534012,1.86872267424253
10.9791457286432,1.27100353843672,0.672385868743111,1.86962120813034
11.0737018425461,1.27127339814638,0.672430256198184,1.87011654009459
11.1682579564489,1.27116507633901,0.672105022702973,1.87022512997506
11.2628140703518,1.27070122158915,0.671439597588958,1.86996284558934
11.3573701842546,1.26990267354818,0.67046009384762,1.86934525324875
11.4519262981575,1.26878948275607,0.669191181475813,1.86838778403632
11.5464824120603,1.26738036969521,0.667654970720976,1.86710576866944
11.6410385259631,1.2656924731969,0.665870546031792,1.86551440036202
11.735594639866,1.26374000037248,0.663851619402319,1.86362838134265
11.8301507537688,1.26153563346228,0.661609158401496,1.86146210852306
11.9247068676717,1.25908883952905,0.659148786356563,1.85902889270154
12.0192629815745,1.25640796824061,0.656474661725738,1.85634127475548
12.1138190954774,1.25349974978707,0.653588973649731,1.85341052592441
12.2083752093802,1.2503700588326,0.650493486272428,1.85024663139278
12.3029313232831,1.24702179178868,0.647186370299005,1.84685721327835
12.3974874371859,1.24345666132265,0.643665457220871,1.84324786542444
12.4920435510888,1.23967519913724,0.639928416617433,1.83942198165705
12.5865996649916,1.23567703512989,0.635973337854405,1.83538073240537
12.6811557788945,1.23145987555457,0.631796937389781,1.83112281371936
12.7757118927973,1.22702001777994,0.627395449982929,1.82664458557696
12.8702680067002,1.22235247690097,0.622764549639268,1.82194040416267
12.964824120603,1.21745091511132,0.617898970980941,1.8170028592417
13.0593802345059,1.21230774091962,0.612792200554427,1.81182328128482
13.1539363484087,1.20691489198024,0.60743811018505,1.80639167377542
13.2484924623116,1.20126402762647,0.601830690217447,1.80069736503548
13.3430485762144,1.19534635965746,0.595963029792004,1.79472968952292
13.4376046901173,1.18915307159661,0.589828649930074,1.78847749326314
13.5321608040201,1.18267539381973,0.583420931588039,1.78192985605143
13.6267169179229,1.17590468395948,0.57673338836267,1.77507597955628
13.7212730318258,1.16883292340011,0.569758600585554,1.76790724621467
13.8158291457286,1.16145250354465,0.562488762574897,1.76041624451441
13.9103852596315,1.15375680625062,0.554915436136095,1.75259817636515
14.0049413735343,1.14573991164532,0.547030025240969,1.74444979804967
14.0994974874372,1.1373971964762,0.538823903994239,1.73597048895816
14.19405360134,1.1287246042903,0.530288992051707,1.7271602165289
14.2886097152429,1.11971937785883,0.521418053709656,1.71802070200801
14.3831658291457,1.11037970716365,0.512205071383913,1.70855434294338
14.4777219430486,1.10070445161552,0.502645604871519,1.69876329835953
14.5722780569514,1.09069362836339,0.49273704535816,1.68865021136861
14.6668341708543,1.08034843308197,0.482478822249876,1.67821804391406
14.7613902847571,1.06967133881285,0.471872539638329,1.66747013798738
14.85594639866,1.05866591046125,0.460922015982,1.65640980494049
14.9505025125628,1.04733642106156,0.44963324794025,1.64503959418287
15.0450586264657,1.03568829003566,0.438014142311428,1.63336243775989
15.1396147403685,1.02372759898316,0.426074442272508,1.62138075569382
15.2341708542714,1.01146066752677,0.41382551241451,1.60909582263903
15.3287269681742,0.998894254869858,0.401279880955047,1.59650862878467
15.4232830820771,0.986035348043191,0.388450835271363,1.58361986081502
15.5178391959799,0.972891584869453,0.375351012614314,1.57043215712459
15.6123953098827,0.959471117740642,0.361991651287222,1.55695058419406
15.7069514237856,0.94578243380113,0.348382409819435,1.54318245778282
15.8015075376884,0.93183411386682,0.334531625343973,1.52913660238967
15.8960636515913,0.917634763982374,0.320446073950115,1.51482345401463
15.9906197654941,0.903192963164446,0.306132073576606,1.50025385275229
16.085175879397,0.888517169377147,0.291595121540371,1.48543921721392
16.1797319932998,0.873615782805669,0.276840716725716,1.47039084888562
16.2742881072027,0.858496846017148,0.261873093634065,1.45512059840023
16.3688442211055,0.843168093384344,0.246695723005006,1.43964046376368
16.4634003350084,0.82763686942034,0.231311468332586,1.42396227050809
16.5579564489112,0.811910083116089,0.215722699676291,1.40809746655589
16.6525125628141,0.795994248488211,0.199931817577064,1.39205667939936
16.7470686767169,0.779895444150141,0.18394137031021,1.37584951799007
16.8416247906198,0.763619580820469,0.167755276768945,1.35948388487199
16.9361809045226,0.747172350710962,0.151378708735752,1.34296599268617
17.0307370184255,0.730559318577029,0.134818362362434,1.32630027479163
17.1252931323283,0.713785902207551,0.118082238234896,1.30948956618021
17.2198492462312,0.696857480155537,0.10117976061049,1.29253519970058
17.314405360134,0.679779323481058,0.0841202059158974,1.27543844104622
17.4089614740369,0.662556693930997,0.0669135937478075,1.25819979411419
17.5035175879397,0.645195021204291,0.0495695169804351,1.24082052542815
17.5980737018425,0.627699852670555,0.0320973785654006,1.22330232677571
17.6926298157454,0.610076947650805,0.0145063825131495,1.20564751278846
17.7871859296482,0.59233224053119,-0.00319454676368283,1.18785902782606
17.8817420435511,0.574472266330332,-0.0209974967160296,1.16994202937669
17.9762981574539,0.556504152078975,-0.0388956606374179,1.15190396479537
18.0708542713568,0.538435897380179,-0.0568833441671609,1.13375513892752
18.1654103852596,0.52027615139469,-0.0749556444435973,1.11550794723298
18.2599664991625,0.5020344247171,-0.0931081513364216,1.09717700077062
18.3545226130653,0.483721254475064,-0.111336736422585,1.07877924537271
18.4490787269682,0.465348026368915,-0.129636967294216,1.06033302003205
18.543634840871,0.446927451865466,-0.148003780954208,1.04185868468514
18.6381909547739,0.428473274891272,-0.166430911990153,1.0233774617727
18.7327470686767,0.410000586265028,-0.184910459050856,1.00491163158091
18.8273031825796,0.39152581402599,-0.203432455609102,0.986484083661081
18.9218592964824,0.373066314290634,-0.221984583313838,0.968117211895106
19.0164154103853,0.354640024917774,-0.240552070991937,0.949832120827485
19.1109715242881,0.33626624109577,-0.259117682916982,0.931650165108522
19.205527638191,0.317964672001859,-0.277661862263539,0.913591206267258
19.3000837520938,0.299756140630752,-0.296163230499958,0.895675511761461
19.3946398659966,0.281661945459969,-0.314598785541525,0.877922676461463
19.4891959798995,0.263703995003573,-0.33294480894445,0.860352798951595
19.5837520938023,0.245904725046281,-0.35117733275525,0.842986782847812
19.6783082077052,0.228286825842605,-0.369273015858328,0.825846667543537
19.772864321608,0.210873263286789,-0.387210140262441,0.80895666683602
19.8674204355109,0.193687006083631,-0.404968855486273,0.792342867653534
19.9619765494137,0.176750904531901,-0.422531428745933,0.776033237809734
20.0565326633166,0.160087380755333,-0.439882994202824,0.760057755713491
20.1510887772194,0.143718308081271,-0.457011929862454,0.744448546024997
20.2456448911223,0.127665060846249,-0.473908854772682,0.729238976465181
20.3402010050251,0.111947841444449,-0.490568028573313,0.714463711462211
20.434757118928,0.0965862595577946,-0.506985323350622,0.700157842466211
20.5293132328308,0.0815990030447205,-0.52315835296985,0.686356359059291
20.6238693467337,0.0670038824774302,-0.539085774065493,0.673093539020353
20.7184254606365,0.0528163539688046,-0.554769267416973,0.660401975354582
20.8129815745394,0.0390507436465157,-0.570210841331038,0.64831232862407
20.9075376884422,0.0257185377040393,-0.585414848268354,0.636851923676433
21.0020938023451,0.0128298111768439,-0.60038538352579,0.626045005879478
21.0966499162479,0.000393018762251707,-0.615126257424257,0.61591229494876
21.1912060301508,-0.0115839255221369,-0.629639411107558,0.606471560063285
21.2857621440536,-0.0230948138396078,-0.643926563883019,0.597736936203803
21.3803182579564,-0.0341342876050682,-0.657988329668472,0.589719754458336
21.4748743718593,-0.0446983723411112,-0.671825339320011,0.582428594637789
21.5694304857621,-0.0547845697323885,-0.685438926544386,0.575869787079609
21.663986599665,-0.0643922592952679,-0.698832372099466,0.570047853508931
21.7585427135678,-0.0735240283096759,-0.712013498009798,0.564965441390446
21.8530988274707,-0.0821847940424197,-0.724994251364147,0.560624663279308
21.9476549413735,-0.0903831214646342,-0.737793251754985,0.557027008825716
22.0422110552764,-0.0981297974387743,-0.750434307822937,0.554174712945388
22.1367671691792,-0.105438915174981,-0.762948298962177,0.552070468612215
22.2313232830821,-0.112326123921675,-0.775370680072457,0.550718432229108
22.3258793969849,-0.118810172409832,-0.787743627425512,0.550123282605848
22.4204355108878,-0.124910748223039,-0.800112310071771,0.550290813625693
22.5149916247906,-0.130649998152694,-0.812526668075502,0.551226671770114
22.6095477386935,-0.13605137378687,-0.825038684051066,0.552935936477325
22.7041038525963,-0.141140056412636,-0.837702100736873,0.5554219879116
22.7986599664992,-0.145942122695932,-0.850569890562284,0.55868564517042
22.893216080402,-0.150484522563073,-0.863693249169099,0.562724204042954
22.9877721943049,-0.154794728323079,-0.87711981802244,0.567530361376283
23.0823283082077,-0.158900259830175,-0.890892140836241,0.573091621175891
23.1768844221106,-0.162828640354643,-0.90504679872112,0.579389518011835
23.2714405360134,-0.166607001684485,-0.919613637213644,0.586399633844674
23.3659966499162,-0.170261999521471,-0.934615501880691,0.594091502837749
23.4605527638191,-0.173818930642749,-0.950067666325301,0.602429805039803
23.5551088777219,-0.177301064707339,-0.965977823127582,0.611375693712904
23.6496649916248,-0.180729766536948,-0.982346821874703,0.620887288800807
23.7442211055276,-0.184123028645117,-0.999168826124885,0.63092276883465
23.8387772194305,-0.18749651373809,-1.01643300809925,0.641439980623069
23.9333333333333,-0.190861037302201,-1.03412378837331,0.652401713768912
